Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
312	blunt; dull	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	dəkət hala	nan	d ə k ə t _ - h a l a	('blunt; dull', 'lama1277-bama', 'dat')	datasets/keraf/Ile_Ape.tsv	82. Tumpul 
313	heavy	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	baat	nan	- - - b - - aa - - - - - - t - -	('heavy', 'alor1247-baran', 'ba:')	datasets/keraf/Ile_Ape.tsv	147. Berat 
315	straight	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	mūr	nan	- - m ū r - - - -	('straight', 'abui1241-fuime', 'mulaŋ')	datasets/keraf/Ile_Ape.tsv	165. Lurus 
316	wide	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	pəloen	nan	p - - ə l oe n - - - - -	('wide', 'adan1251-lawah', 'bɛrɛŋ')	datasets/keraf/Ile_Ape.tsv	164. Luas 
317	narrow	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	təkəl	nan	- - - - - - t ə k ə l	('narrow', 'lama1277-ileap', 'təkəl')	datasets/keraf/Ile_Ape.tsv	163. Sempit 
321	rotten	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	waun	nan	w au n - -	('rotten', 'lama1277-belan', 'wau')	datasets/keraf/Ile_Ape.tsv	111. Busuk 
326	flat	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	nəpa	nan	- - n - ə - - p a -	('flat', 'keda1252', 'napoʔ')	datasets/keraf/Ile_Ape.tsv	146. Rata 
329	black	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	mitəm	nan	- - m i - t ə m - - - - - - - -	"('black', 'alor1247-baran', ""'mit:ɛŋ"")"	datasets/keraf/Ile_Ape.tsv	152. Hitam 
330	white	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	burakən	nan	- - - b u r a - - - - k ə n -	"('gum tree; eucalyptus', 'keda1252-leuba', ""ʔaju 'bujaʔ"")"	datasets/keraf/Ile_Ape.tsv	153. Putih 
331	red	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	mean	nan	m ea - - n - -	('red', 'lama1277-baipi', 'meʔa')	datasets/keraf/Ile_Ape.tsv	154. Merah 
332	green	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	məritən	nan	m ə r i t ə n	('green', 'lama1277-ileap', 'məritən')	datasets/keraf/Ile_Ape.tsv	156. Hijau 
334	yellow	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kuma	nan	k - - u m - - a -	('yellow', 'lama1277-baipi', 'kuniŋ')	datasets/keraf/Ile_Ape.tsv	155. Kuning 
