Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
232	right (side)	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	wana	nan	w a n a -	('right (side)', 'keda1252', 'wana')	datasets/keraf/Mingar.tsv	3. Kanan
233	a few	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	bosi	nan	- - b o s i - -	('a few', 'lama1277-baipi', 'sələ')	datasets/keraf/Mingar.tsv	195. Sedikit 
234	all	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	puari	nan	p ua r i	('all', 'lama1277-belan', 'pua')	datasets/keraf/Mingar.tsv	196. Semua 
235	many	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	rai	nan	r - - - ai - - -	('many', 'keda1252', 'rai')	datasets/keraf/Mingar.tsv	194. Banyak 
236	animal	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	əfau	nan	- ə f au - - - - - - -	('animal', 'keda1252', 'ewaŋ')	datasets/keraf/Mingar.tsv	102. Binatang 
238	dog	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	aoru	nan	- - ao - - r u - - - -	"('dog', 'alor1247-baran', ""a'ho"")"	datasets/keraf/Mingar.tsv	96. Anjing 
249	tail	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	ikurɤ	nan	- i k u r ɤ -	('tail', 'lama1277-bama', 'iku')	datasets/keraf/Mingar.tsv	105. Ekor 
250	fish	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	ikau	nan	- - - i - - - - k au - -	"('fish', 'alor1247-baran', ""'ikɑŋ"")"	datasets/keraf/Mingar.tsv	109. Ikan 
259	bird	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	apuanak	nan	a p ua n a k	('bird', 'lama1277-minga', 'apuanak')	datasets/keraf/Mingar.tsv	97. Burung 
260	wing	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kəpik	nan	k ə p i k - -	('wing', 'lama1277-baipi', 'kəpiʔ')	datasets/keraf/Mingar.tsv	100. Sayap 
262	feather	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	rafuk	nan	- - - - r a - f u k - -	('feather', 'lama1277-adona', 'ˈrawuke')	datasets/keraf/Mingar.tsv	99. Bulu 
264	snake	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	ularu	nan	- - u l a r - - - - u -	"('snake', 'alor1247-baran', ""ʔu'la"")"	datasets/keraf/Mingar.tsv	106. Ular 
266	egg	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	təluk	nan	- - - - - - - t ə l u k - -	"('egg', 'alor1247-baran', ""'taluk"")"	datasets/keraf/Mingar.tsv	98. Telur 
279	louse (clothing)	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kutoru	nan	k u t o r u	('louse (clothing)', 'lama1277-baipi', 'kuto')	datasets/keraf/Mingar.tsv	108. Kutu 
281	big	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kedak	nan	k e d a - - k - - - -	('big', 'keda1252-leuwa', 'kεdεŋ kεnaʔ')	datasets/keraf/Mingar.tsv	158. Besar 
282	small	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	bəluit	nan	b ə l ui t	('small', 'lama1277-lewuk', 'bənut')	datasets/keraf/Mingar.tsv	157. Kecil 
284	new (house)	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	wəru	nan	w ə r u - -	('new (house)', 'lama1277-belan', 'wu')	datasets/keraf/Mingar.tsv	167. Baru 
288	hot	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kati	nan	k - - a t i - - -	('hot', 'lama1277-imulo', 'kat')	datasets/keraf/Mingar.tsv	142. Panas 
289	cold	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	lətəs	nan	- - - - l ə t ə - - - - - s - - - -	('cold', 'abui1241-fuime', 'palata')	datasets/keraf/Mingar.tsv	143. Dingin 
290	good	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	məla	nan	m ə - l - - a	('good', 'lama1277-adona', 'ˈmɜʔlaʔ')	datasets/keraf/Mingar.tsv	168. Baik 
291	bad	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	məkɤ	nan	m ə k - - ɤ -	('bad', 'lama1277-adona', 'maˈdoː')	datasets/keraf/Mingar.tsv	169. Jelek
294	near	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	daek	nan	d ae - k - - -	"('near', 'alor1247-baran', ""'dah:ɛ"")"	datasets/keraf/Mingar.tsv	181. Dekat 
