Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
375	to work	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kərja	nan	nan	('to work', 'abui1241-takal', 'kär.je̞äŋ')	nan	83. Bekerja 
376	to die	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	mata	nan	nan	('to die', 'cent2245-hewa', 'mate')	nan	75. Mati 
377	to give	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	nei	nan	nan	('blind', 'adon1237', 'kɜˈnisũ,_kɜˈbuʔlɔ̃')	nan	91. Memberi 
378	to wipe	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	oso	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	12. Hapus
379	to come	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	beto	nan	nan	('to come', 'adon1237', 'ˈbeto')	nan	8. Datang
380	to laugh	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	geka	nan	nan	('to laugh', 'adon1237', 'ˈɡeka')	nan	36. Tertawa
381	to cry	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tani	nan	nan	('to cry', 'adon1237', 'ˈtani')	nan	37. Menangis
382	to dance	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	soka	nan	nan	('child', 'kama1365', 'dum')	nan	86. Menari 
383	to sing	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ɲaɲi	nan	nan	"('to sing', 'kema1243', ""mə'nanit"")"	nan	85. Menyanyi
384	to burn (clear land)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	səru	nan	nan	('to burn (clear land)', 'cent2245-hewa', 'holo')	nan	149. Membakar 
389	to suck	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tuho	nan	nan	('to suck', 'cent2245-hewa', 'wuhu')	nan	44. Menetek
390	to blow	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	dihẽ	nan	nan	('to blow', 'lama1277-belan', 'didi')	nan	141. Bertiup 
391	to spit	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pərino	nan	nan	('to spit', 'lama1277-baipi', 'pərino')	nan	39. Meludah
392	to vomit	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	muta	nan	nan	"('to vomit', 'alor1247-baran', ""'mut:a"")"	nan	38. Muntah
393	to rub	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	oso	nan	nan	('to rub', 'adon1237', 'doˈruʔ')	nan	13. Gosok
394	to scratch	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	garu	nan	nan	"('to scratch', 'abui1241-takal', ""kä.'fiä"")"	nan	77. Menggaruk 
399	to bite	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	gike	nan	nan	('to bite', 'adon1237', 'ˈɡike')	nan	43. Gigit
400	to cut	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	belo	nan	nan	('to cut', 'adon1237', 'ˈbelo,_ˈporoʔ')	nan	78. Memotong
402	to split	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ləka	nan	nan	('to split', 'adon1237', 'ˈlɜkɑʔ')	nan	80. Membelah 
404	to stab	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tubak	nan	nan	('to stab', 'alor1249-sar-a', 'tatap')	nan	71. Menikam 
406	to fight	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pəwuno	nan	nan	('to fight', 'adon1237', 'pɜˈwuno')	nan	73. berkelahi 
408	to throw	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	gahak	nan	nan	('to throw', 'cent2245-hewa', 'təgu')	nan	94. Melempar 
409	to hunt	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	batʔ	nan	nan	('to hunt', 'adon1237', 'ˈbatĩ')	nan	69. Berburu
410	to kill	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	belo	nan	nan	('to kill', 'adon1237', 'ˈbelo')	nan	74. Membunuh 
414	to dig	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	baʔe	nan	nan	('to dig', 'adon1237', 'ˈbaʔe')	nan	90. Menggali 
416	to flow	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ba’ʔ	nan	nan	('to flow', 'adon1237', 'baʔ')	nan	125. Mengalir 
417	to float	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	bao	nan	nan	('to float', 'adon1237', 'ˈbaɔʔ')	nan	126. Terapung 
419	to hold	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pehẽ	nan	nan	('to hold', 'adon1237', 'ˈpehẽ')	nan	89. Memegang
420	to tie	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	wido	nan	nan	('to tie', 'lama1277-kiwan', 'wido')	nan	66. Mengikat 
421	to play	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	gəlaha	nan	nan	('to play', 'adon1237', 'ɡ(ɜ)ˈlahaʔ')	nan	84. Bermain 
422	to pull	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tubo	nan	nan	('to pull', 'lama1277-belan', 'tubo')	nan	92. Menarik
423	to push	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	osõ	nan	nan	('to push', 'cent2245-hewa', 'sogor')	nan	93. Mendorong 
430	to squeeze	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pərəs	nan	nan	('to squeeze', 'cent2245-hewa', 'bəra')	nan	88. Memeras 
441	to bark	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	karokaʔma	nan	nan	('to bark', 'cent2245-hewa', 'ulit_ai')	nan	113. Kulit kayu
442	to shoot	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pasak	nan	nan	('to shoot', 'adon1237', 'ˈpasak')	nan	70. Menembak 
603	return	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	balok	nan	nan	('return', 'cent2245-hewa', 'gəwali')	nan	9. Balik
606	stomach	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kəbotik	nan	nan	('stomach', 'cent2245-hewa', 'tai_dula')	nan	20. Isi perut
607	tooth	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ipʔã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	34. Gigi
609	fist	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tubuk	nan	nan	('fist', 'cent2245-hewa', 'sadok')	nan	72. Bertinju 
612	stem	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pukã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	79. Batang 
614	swollen	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	baʔa	nan	nan	('swollen', 'cent2245-hewa', 'bowo')	nan	87. Bengkak
618	worm	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kəbeŋər	nan	nan	('worm', 'cent2245-hewa', 'taibener')	nan	107. Cacing 
625	dew	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	apũ	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	137. Embun 
629	old	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tənuʔe	nan	nan	('old', 'cent2245-hewa', 'duan')	nan	166. Tua 
631	right, correct	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	murʔã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	170. Betul 
633	in	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	di	nan	nan	('in', 'cent2245-hewa', 'reta')	nan	175. Di 
634	inside	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	onʔã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	176. Dalam 
641	other	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ikər	nan	nan	('other', 'cent2245-hewa', 'pehan')	nan	192. Lain
642	some	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	bopira	nan	nan	('some', 'cent2245-hewa', 'harua')	nan	193. Beberapa 
