Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
311	sharp	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	bərəkət	nan	b ə r ə k ə t -	('sharp', 'lama1277-baipi', 'dəkət')	datasets/keraf/Lewotala.tsv	81. Tajam 
312	blunt; dull	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	motəl	nan	- - - - m - o t ə l -	('blunt; dull', 'lama1277-bama', 'dat')	datasets/keraf/Lewotala.tsv	82. Tumpul 
313	heavy	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	bera	nan	- - - b - - e r a - - - - - - -	('heavy', 'alor1247-baran', 'ba:')	datasets/keraf/Lewotala.tsv	147. Berat 
315	straight	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	mulu	nan	- - m u l u - - -	('straight', 'abui1241-fuime', 'mulaŋ')	datasets/keraf/Lewotala.tsv	165. Lurus 
316	wide	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	pəlafa	nan	p - - ə l a - f a - - -	('wide', 'adan1251-lawah', 'bɛrɛŋ')	datasets/keraf/Lewotala.tsv	164. Luas 
317	narrow	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	hipet	nan	- - h - - i p e t - -	('narrow', 'keda1252', 'i̤pe')	datasets/keraf/Lewotala.tsv	163. Sempit 
321	rotten	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	buru	nan	b u r u -	('rotten', 'lama1277-belan', 'wau')	datasets/keraf/Lewotala.tsv	111. Busuk 
326	flat	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	lerekən	nan	l e r - e - - k ə n	('below', 'lama1277-adona', 'leˈrerˈʔẽ')	datasets/keraf/Lewotala.tsv	146. Rata 
329	black	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	mitəm	nan	- m i - - t ə m - - - - - - - -	"('black', 'alor1247-baran', ""'mit:ɛŋ"")"	datasets/keraf/Lewotala.tsv	152. Hitam 
330	white	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	buja	nan	- - - b u j a - - - - - - - -	"('gum tree; eucalyptus', 'keda1252-leuba', ""ʔaju 'bujaʔ"")"	datasets/keraf/Lewotala.tsv	153. Putih 
331	red	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	meran	nan	m e r a n - -	('red', 'lama1277-baipi', 'meʔa')	datasets/keraf/Lewotala.tsv	154. Merah 
332	green	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	keorən	nan	k eo r ə n	('blue', 'lama1277-adona', 'ˈkeorɛ')	datasets/keraf/Lewotala.tsv	156. Hijau 
334	yellow	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kuma	nan	k - - u m - - a -	('yellow', 'lama1277-baipi', 'kuniŋ')	datasets/keraf/Lewotala.tsv	155. Kuning 
341	scared	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kəruit	nan	k ə r ui t - -	('scared', 'lama1277-belan', 'kərui')	datasets/keraf/Lewotala.tsv	25. Takut
343	to see	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	tene	nan	t e n e -	('to see', 'lama1277-baipi', 'tədə')	datasets/keraf/Lewotala.tsv	48. Melihat
