Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
290	good	lama1277-pukau	Pukaunu	Austronesian	8Lembata	masoʔ	nan	nan	('good', 'cent2245-hewa', 'əpan')	nan	168. Baik 
291	bad	lama1277-pukau	Pukaunu	Austronesian	8Lembata	məko	nan	nan	('bad', 'lama1277-baipi', 'maehala')	nan	169. Jelek
294	near	lama1277-pukau	Pukaunu	Austronesian	8Lembata	dahe	nan	nan	('near', 'lama1277-baipi', 'dahe')	nan	181. Dekat 
295	far	lama1277-pukau	Pukaunu	Austronesian	8Lembata	doã	nan	nan	nan	nan	182. Jauh 
296	wet	lama1277-pukau	Pukaunu	Austronesian	8Lembata	deman	nan	nan	('wet', 'lama1277-baipi', 'kədəmu')	nan	145. Basah 
297	dry	lama1277-pukau	Pukaunu	Austronesian	8Lembata	maraʔã	nan	nan	nan	nan	144. Kering 
299	long	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bahã	nan	nan	nan	nan	160. Panjang 
301	short	lama1277-pukau	Pukaunu	Austronesian	8Lembata	lerʔẽ	nan	nan	nan	nan	159. Pendek 
305	thick	lama1277-pukau	Pukaunu	Austronesian	8Lembata	təbal	nan	nan	('thick', 'lama1277-baipi', 'bate')	nan	162. Tebal 
309	dirty	lama1277-pukau	Pukaunu	Austronesian	8Lembata	milã	nan	nan	nan	nan	14. Kotor
311	sharp	lama1277-pukau	Pukaunu	Austronesian	8Lembata	gã	nan	nan	nan	nan	81. Tajam 
313	heavy	lama1277-pukau	Pukaunu	Austronesian	8Lembata	baʔat	nan	nan	('heavy', 'cent2245-hewa', 'bərat')	nan	147. Berat 
315	straight	lama1277-pukau	Pukaunu	Austronesian	8Lembata	lorʔã	nan	nan	nan	nan	165. Lurus 
316	wide	lama1277-pukau	Pukaunu	Austronesian	8Lembata	belʔã	nan	nan	nan	nan	164. Luas 
317	narrow	lama1277-pukau	Pukaunu	Austronesian	8Lembata	təkə	nan	nan	('narrow', 'lama1277-baipi', 'gələgipət')	nan	163. Sempit 
321	rotten	lama1277-pukau	Pukaunu	Austronesian	8Lembata	wãu	nan	nan	nan	nan	111. Busuk 
329	black	lama1277-pukau	Pukaunu	Austronesian	8Lembata	mitã	nan	nan	nan	nan	152. Hitam 
330	white	lama1277-pukau	Pukaunu	Austronesian	8Lembata	buraʔã	nan	nan	nan	nan	153. Putih 
331	red	lama1277-pukau	Pukaunu	Austronesian	8Lembata	meʔã	nan	nan	nan	nan	154. Merah 
332	green	lama1277-pukau	Pukaunu	Austronesian	8Lembata	halaŋ	nan	nan	('green', 'lama1277-baipi', 'ijon')	nan	156. Hijau 
334	yellow	lama1277-pukau	Pukaunu	Austronesian	8Lembata	heret	nan	nan	('yellow', 'lama1277-baipi', 'kuniŋ')	nan	155. Kuning 
341	scared	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tapuk	nan	nan	('scared', 'lama1277-baipi', 'takut')	nan	25. Takut
343	to see	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bələr	nan	nan	('to see', 'lama1277-baipi', 'tədə')	nan	48. Melihat
345	to smell	lama1277-pukau	Pukaunu	Austronesian	8Lembata	siõ	nan	nan	nan	nan	32. Membaui
346	to think	lama1277-pukau	Pukaunu	Austronesian	8Lembata	nəkət	nan	nan	('to think', 'lama1277-baipi', 'hukut')	nan	24. Pikir
347	to know	lama1277-pukau	Pukaunu	Austronesian	8Lembata	koi	koi, moiː different inflections	nan	('to know', 'lama1277-baipi', 'koi')	nan	23. Tahu
348	to say	lama1277-pukau	Pukaunu	Austronesian	8Lembata	hərõ	nan	nan	nan	nan	64. Bilang
352	to lie down	lama1277-pukau	Pukaunu	Austronesian	8Lembata	gokal	nan	nan	('to lie down', 'lama1277-baipi', '—')	nan	50. Rebah
353	to sleep	lama1277-pukau	Pukaunu	Austronesian	8Lembata	turu	nan	nan	('to sleep', 'lama1277-baipi', 'turu')	nan	49. Tidur
358	to sit	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tobo	nan	nan	('to sit', 'lama1277-baipi', 'tobo')	nan	51. Duduk
359	to stand	lama1277-pukau	Pukaunu	Austronesian	8Lembata	deʔi	nan	nan	('to stand', 'lama1277-baipi', 'deʔi')	nan	52. Berdiri
360	to walk	lama1277-pukau	Pukaunu	Austronesian	8Lembata	pana	nan	nan	('to walk', 'cent2245-hewa', 'pano')	nan	6. Berjalan
363	to swim	lama1277-pukau	Pukaunu	Austronesian	8Lembata	naŋe	nan	nan	('to swim', 'lama1277-baipi', 'naŋe')	nan	10. Berenang
364	to fly	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bəka	nan	nan	('to fly', 'lama1277-baipi', 'bəka')	nan	101. Terbang 
368	to drink	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tenu	nan	nan	('to drink', 'keda1252', 'min')	nan	42. Minum
369	to eat	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kã	kã, goː different inflections	nan	nan	nan	40. Makan
370	to cook	lama1277-pukau	Pukaunu	Austronesian	8Lembata	biho	nan	nan	('to cook', 'lama1277-baipi', 'biho')	nan	41. Masak
371	to wash	lama1277-pukau	Pukaunu	Austronesian	8Lembata	baha	nan	nan	('to wash', 'lama1277-baipi', 'baha')	nan	11. Mencuci
372	to sew	lama1277-pukau	Pukaunu	Austronesian	8Lembata	hau	nan	nan	('to sew', 'lama1277-baipi', 'hawu')	nan	67. Menjahit 
374	to breathe	lama1277-pukau	Pukaunu	Austronesian	8Lembata	boʔ	nan	nan	('to breathe', 'lama1277-ileap', 'həŋə naikə')	nan	31. Bernapas
375	to work	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kəriã	nan	nan	nan	nan	83. Bekerja 
377	to give	lama1277-pukau	Pukaunu	Austronesian	8Lembata	sorõ	nan	nan	nan	nan	91. Memberi 
378	to wipe	lama1277-pukau	Pukaunu	Austronesian	8Lembata	hapũ	nan	nan	nan	nan	12. Hapus
379	to come	lama1277-pukau	Pukaunu	Austronesian	8Lembata	səgat	nan	nan	('to come', 'lama1277-baipi', 'səga')	nan	8. Datang
380	to laugh	lama1277-pukau	Pukaunu	Austronesian	8Lembata	gekat	nan	nan	('to laugh', 'lama1277-baipi', 'geka')	nan	36. Tertawa
381	to cry	lama1277-pukau	Pukaunu	Austronesian	8Lembata	taniŋ	nan	nan	('to cry', 'lama1277-baipi', 'tani')	nan	37. Menangis
382	to dance	lama1277-pukau	Pukaunu	Austronesian	8Lembata	soka	nan	nan	('to dance', 'lama1277-baipi', 'soka')	nan	86. Menari 
383	to sing	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ñañi	nan	nan	nan	nan	85. Menyanyi
389	to suck	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tuho	nan	nan	('to suck', 'lama1277-baipi', 'tuho')	nan	44. Menetek
390	to blow	lama1277-pukau	Pukaunu	Austronesian	8Lembata	dihẽ	nan	nan	nan	nan	141. Bertiup 
391	to spit	lama1277-pukau	Pukaunu	Austronesian	8Lembata	pino	nan	nan	('to spit', 'lama1277-baipi', 'pərino')	nan	39. Meludah
392	to vomit	lama1277-pukau	Pukaunu	Austronesian	8Lembata	muta	nan	nan	('to vomit', 'cent2245-hewa', 'mutaʔ')	nan	38. Muntah
393	to rub	lama1277-pukau	Pukaunu	Austronesian	8Lembata	doru	nan	nan	('to rub', 'lama1277-baipi', 'doru')	nan	13. Gosok
394	to scratch	lama1277-pukau	Pukaunu	Austronesian	8Lembata	gaʔu	nan	nan	('to scratch', 'lama1277-baipi', 'ragu')	nan	77. Menggaruk 
399	to bite	lama1277-pukau	Pukaunu	Austronesian	8Lembata	gike	nan	nan	('to bite', 'lama1277-baipi', 'gike')	nan	43. Gigit
400	to cut	lama1277-pukau	Pukaunu	Austronesian	8Lembata	belo	nan	nan	('to cut', 'cent2245-hewa', 'pati')	nan	78. Memotong
402	to split	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bəla	nan	nan	('to split', 'lama1277-baipi', 'bəlah')	nan	80. Membelah 
404	to stab	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tubak 	nan	nan	nan	nan	71. Menikam 
406	to fight	lama1277-pukau	Pukaunu	Austronesian	8Lembata	konik	nan	nan	('to fight', 'lama1277-baipi', 'gəni(wəki)')	nan	73. berkelahi 
408	to throw	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tubak 	nan	nan	nan	nan	94. Melempar 
409	to hunt	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ləraʔ	nan	nan	('to hunt', 'lama1277-bama', 'pəreha')	nan	69. Berburu
410	to kill	lama1277-pukau	Pukaunu	Austronesian	8Lembata	belo	nan	nan	('to kill', 'lama1277-baipi', 'belo')	nan	74. Membunuh 
414	to dig	lama1277-pukau	Pukaunu	Austronesian	8Lembata	galiŋ	nan	nan	('to dig', 'lama1277-bama', 'pehe')	nan	90. Menggali 
416	to flow	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ba	nan	nan	('to flow', 'cent2245-hewa', 'ba')	nan	125. Mengalir 
417	to float	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bao	nan	nan	('to float', 'lama1277-baipi', 'bao')	nan	126. Terapung 
419	to hold	lama1277-pukau	Pukaunu	Austronesian	8Lembata	data	nan	nan	('to hold', 'lama1277-baipi', 'pehe')	nan	89. Memegang
420	to tie	lama1277-pukau	Pukaunu	Austronesian	8Lembata	pũi	nan	nan	nan	nan	66. Mengikat 
421	to play	lama1277-pukau	Pukaunu	Austronesian	8Lembata	vəŋa	nan	nan	('to play', 'lama1277-baipi', 'gənəku')	nan	84. Bermain 
422	to pull	lama1277-pukau	Pukaunu	Austronesian	8Lembata	gehã	nan	nan	nan	nan	92. Menarik
423	to push	lama1277-pukau	Pukaunu	Austronesian	8Lembata	sogor	nan	nan	('to push', 'lama1277-baipi', 'odo')	nan	93. Mendorong 
430	to squeeze	lama1277-pukau	Pukaunu	Austronesian	8Lembata	piʔuk	nan	nan	('to squeeze', 'lama1277-baipi', 'ikut')	nan	88. Memeras 
441	to bark	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kayokulit	nan	nan	('to bark', 'lama1277-baipi', 'k. kulit')	nan	113. Kulit kayu
442	to shoot	lama1277-pukau	Pukaunu	Austronesian	8Lembata	pasak	nan	nan	('to shoot', 'lama1277-baipi', 'pasak')	nan	70. Menembak 
599	left	lama1277-pukau	Pukaunu	Austronesian	8Lembata	wiri	nan	nan	('left', 'lama1277-ileap', 'mekin')	nan	2. Kiri
600	right	lama1277-pukau	Pukaunu	Austronesian	8Lembata	wana	nan	nan	('right', 'lama1277-baipi', 'wana')	nan	3. Kanan
601	footprint	lama1277-pukau	Pukaunu	Austronesian	8Lembata	əbʔã	nan	nan	nan	nan	5. Kaki
602	road	lama1277-pukau	Pukaunu	Austronesian	8Lembata	larã	nan	nan	nan	nan	7. Jalan
