Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
171	penis	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pu'hul	Kemaluan laki-laki. Often taboo. Be sensitive, explain: ini sehingga anggota tubuh semua  bisa dimasukkan dalam dalam kamus, itu saja, jangan marah bapak? If they still remain silent, skip.	nan	('penis', 'alor1249-sar-a', 'puhúl')	datasets/Sar-Adiabang.tsv		
172	vagina	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	ga:r	Kemaluan perempuan, same as above.	nan	('vagina', 'adan1251-otvai', 'a:l')	datasets/Sar-Adiabang.tsv		
173	testicles	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	hul 'ba	nan	h u l _ b á	('testicles', 'alor1249-sar-a', 'hul_bá')	datasets/Sar-Adiabang.tsv		
174	leg	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	gə'fat	nan	g ə f á t -	('leg', 'adan1251-lawah', 'nɛʔɛw')	datasets/Sar-Adiabang.tsv		
176	heel of foot	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	bai ge'miŋ	nan	b a i _ g e m í ŋ -	('heel of foot', 'alor1249-sar-a', 'bai_gemíŋ')	datasets/Sar-Adiabang.tsv		
178	knee	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	gə'fat ku	nan	g ə f á t _ - k - u -	('knee', 'abui1241-fuime', 'tabala_buku')	datasets/Sar-Adiabang.tsv		
179	back	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pesi'ʔib	nan	nan	('back', 'alor1249-sar-a', 'pesiíb')	datasets/Sar-Adiabang.tsv		
182	skin	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	piŋ kuwal	nan	nan	('skin', 'alor1249-sar-a', 'piŋ_kuwal')	datasets/Sar-Adiabang.tsv		
183	sore; wound	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	ʤifat	‘new wound’	nan	('sore; wound', 'alor1249-sar-a', 'jifat')	datasets/Sar-Adiabang.tsv		
183	sore; wound	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	be'tis	‘old wound’	nan	('sore; wound', 'adan1251-otvai', 'bah')	datasets/Sar-Adiabang.tsv		
184	ringworm	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	dutis	nan	d u t i s	('ringworm', 'alor1249-sar-a', 'dutis')	datasets/Sar-Adiabang.tsv		
185	scabies	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	qu:s	nan	q uu s	('scabies', 'alor1249-sar-a', 'qu:s')	datasets/Sar-Adiabang.tsv		
186	tinea	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	mə'nas	nan	m ə n á s	('tinea', 'alor1249-sar-a', 'mənás')	datasets/Sar-Adiabang.tsv		
187	feverish	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	gom qajʔaw	nan	g o m _ q a j ʔ a w	('feverish', 'alor1249-sar-a', 'gom_qayʔaw')	datasets/Sar-Adiabang.tsv		
188	conjunctivitis	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	get ʔi	(lit., ‘eye sick’); Ketika mata pedih dan merah kemudian ketika bangun tidur mata sulit dibuka dan kadang-kadang keluar cairan kuning.	g e t _ ʔ i	('conjunctivitis', 'alor1249-sar-a', 'get_ʔi')	datasets/Sar-Adiabang.tsv		
189	cold; influenza	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pe'sin	nan	p e s í n - -	('cold; influenza', 'abui1241-fuime', 'pasiŋ')	datasets/Sar-Adiabang.tsv		
190	person	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	uj	Not 'manusia' (human being). Elicit 'orang' with a numeral, for example 'ada satu orang, dua orang, tiga orang...'	u j	('person', 'alor1249-sar-a', 'uy')	datasets/Sar-Adiabang.tsv		
191	name	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	ga'lut	nan	g a l ú t	('name', 'alor1249-sar-a', 'galút')	datasets/Sar-Adiabang.tsv		
192	child	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	gokal	pokál (1pl), gokal (3), nokal (1sg)	nan	('child', 'abui1241-takal', 'ʋil')	datasets/Sar-Adiabang.tsv		
192	child	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	nokal	pokál (1pl), gokal (3), nokal (1sg)	nan	('child', 'abui1241-takal', 'ʋil')	datasets/Sar-Adiabang.tsv		
192	child	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	po'kal	pokál (1pl), gokal (3), nokal (1sg)	nan	('child', 'abui1241-takal', 'ʋil')	datasets/Sar-Adiabang.tsv		
193	man	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	mase:r	nan	m a s - - - - ee r	('man', 'alor1249-sar-a', 'mase:r')	datasets/Sar-Adiabang.tsv		
194	woman	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	ama'qar	nan	a m a q á r	('woman', 'alor1249-sar-a', 'amaqár')	datasets/Sar-Adiabang.tsv		
195	husband	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	ma'sal	nan	#NAME?	('husband', 'alor1249-sar-a', 'masál')	datasets/Sar-Adiabang.tsv		
196	wife	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	a'maq	Not 'married woman'.	#NAME?	"('wife', 'abui1241-takal', ""te̞̞.mä.'jɔl"")"	datasets/Sar-Adiabang.tsv		
197	mother	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	na'xaj	nan	nan	('mother', 'alor1249-sar-a', 'naxáy')	datasets/Sar-Adiabang.tsv		
198	father	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	nojta	nan	n o j t a	('father', 'alor1249-sar-a', 'noyta')	datasets/Sar-Adiabang.tsv		
199	older sibling	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	nabib	nan	n a b i b	('older sibling', 'alor1249-sar-a', 'nabib')	datasets/Sar-Adiabang.tsv		
199	older sibling	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	nanaʔ	nan	nan	('older sibling', 'abui1241-fuime', 'nana')	datasets/Sar-Adiabang.tsv		
200	younger sibling	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	nagis	nagis ‘sister’, neʔa ‘brother’	n a g i - - s - -	('younger sibling', 'alor1249-sar-a', 'nagis')	datasets/Sar-Adiabang.tsv		
