ID,Lect_ID,Concept_ID,Form,Segments,Comment,Source
3457,blag1240-tuntu,one,nuk,n u k,,datasets_Blagar_Tuntuli_tsv
3458,blag1240-tuntu,two,akur,a k u r,,datasets_Blagar_Tuntuli_tsv
3459,blag1240-tuntu,three,tuge,t u g e,,datasets_Blagar_Tuntuli_tsv
3460,blag1240-tuntu,four,ut,u t,,datasets_Blagar_Tuntuli_tsv
3461,blag1240-tuntu,five,isiŋ,i s i ŋ,,datasets_Blagar_Tuntuli_tsv
3462,blag1240-tuntu,six,tajaŋ,t aj a ŋ,,datasets_Blagar_Tuntuli_tsv
3463,blag1240-tuntu,seven,titu,t i t u,,datasets_Blagar_Tuntuli_tsv
3464,blag1240-tuntu,eight,tuaku,t ua k u,,datasets_Blagar_Tuntuli_tsv
3465,blag1240-tuntu,nine,tukurinuk,t u k u r i n u k,,datasets_Blagar_Tuntuli_tsv
3466,blag1240-tuntu,ten,qarnuk,q a r n u k,,datasets_Blagar_Tuntuli_tsv
3467,blag1240-tuntu,eleven,qar nuk wali nuk,q a r _ n u k _ w a l i _ n u k,,datasets_Blagar_Tuntuli_tsv
3468,blag1240-tuntu,twelve,qar nuk wali akur,q a r _ n u k _ w a l i _ a k u r,,datasets_Blagar_Tuntuli_tsv
3469,blag1240-tuntu,thirteen,qar nuk wali tuge,q a r _ n u k _ w a l i _ t u g e,,datasets_Blagar_Tuntuli_tsv
3470,blag1240-tuntu,twenty,qar akur,q a r _ a k u r,,datasets_Blagar_Tuntuli_tsv
3471,blag1240-tuntu,twenty_one,qar akur wali nuk,q a r _ a k u r _ w a l i _ n u k,,datasets_Blagar_Tuntuli_tsv
3472,blag1240-tuntu,thirty,qar tuge,q a r _ t u g e,,datasets_Blagar_Tuntuli_tsv
3473,blag1240-tuntu,one_hundred,aratu,a r a t u,,datasets_Blagar_Tuntuli_tsv
3474,blag1240-tuntu,one_hundred_and_twenty_three,aratu nuk qar akur wali tuge,a r a t u _ n u k _ q a r _ a k u r _ w a l i _ t u g e,,datasets_Blagar_Tuntuli_tsv
3475,blag1240-tuntu,two_hundred,aratu aku,a r a t u _ a k u,,datasets_Blagar_Tuntuli_tsv
3476,blag1240-tuntu,thousand,iribu nuk,i r i b u _ n u k,,datasets_Blagar_Tuntuli_tsv
3477,blag1240-tuntu,grandmother,pibapa,p i b a p a,,datasets_Blagar_Tuntuli_tsv
3478,blag1240-tuntu,grandfather,pibapa,p i b a p a,,datasets_Blagar_Tuntuli_tsv
3479,blag1240-tuntu,grandchild,tidak toxal,t i d a k _ t o x a l,,datasets_Blagar_Tuntuli_tsv
3480,blag1240-tuntu,oven,tu'tuk,t u t u k,,datasets_Blagar_Tuntuli_tsv
3481,blag1240-tuntu,flower,tei buŋ,t ei _ b u ŋ,,datasets_Blagar_Tuntuli_tsv
3482,blag1240-tuntu,vein,turu,t u r u,,datasets_Blagar_Tuntuli_tsv
3483,blag1240-tuntu,long,veniŋ,v e n i ŋ,,datasets_Blagar_Tuntuli_tsv
3484,blag1240-tuntu,tall,bololu,b o l o l u,,datasets_Blagar_Tuntuli_tsv
3485,blag1240-tuntu,short,tukaŋ,t u k a ŋ,,datasets_Blagar_Tuntuli_tsv
3486,blag1240-tuntu,narrow,tubugis,t u b u g i s,,datasets_Blagar_Tuntuli_tsv
3487,blag1240-tuntu,to_shoo_to_chase_away_to_send_away,ge'teri,g e t e r i,,datasets_Blagar_Tuntuli_tsv
3488,blag1240-warsa,sky,bulaŋ,b u l a ŋ,,datasets_Blagar_Warsalelang_tsv
3489,blag1240-warsa,sun,ved,v e d,,datasets_Blagar_Warsalelang_tsv
3490,blag1240-warsa,moon,uru,u r u,,datasets_Blagar_Warsalelang_tsv
3491,blag1240-warsa,star,id,i d,,datasets_Blagar_Warsalelang_tsv
3492,blag1240-warsa,night,ilxana,i l x a n a,,datasets_Blagar_Warsalelang_tsv
3493,blag1240-warsa,day,ved,v e d,,datasets_Blagar_Warsalelang_tsv
3494,blag1240-warsa,morning,ilmexa,i l m e x a,,datasets_Blagar_Warsalelang_tsv
3495,blag1240-warsa,yesterday,meleŋ,m e l e ŋ,,datasets_Blagar_Warsalelang_tsv
3496,blag1240-warsa,day_before_yesterday,etaŋakur,e t a ŋ a k u r,,datasets_Blagar_Warsalelang_tsv
3497,blag1240-warsa,tomorrow,tobaŋ,t o b a ŋ,,datasets_Blagar_Warsalelang_tsv
3498,blag1240-warsa,day_after_tomorrow,tiaŋakur,t ia ŋ a k u r,,datasets_Blagar_Warsalelang_tsv
3499,blag1240-warsa,cloud,banaw,b a n a w,,datasets_Blagar_Warsalelang_tsv
3500,blag1240-warsa,wind,enar,e n a r,,datasets_Blagar_Warsalelang_tsv
3501,blag1240-warsa,rain,onor,o n o r,,datasets_Blagar_Warsalelang_tsv
3502,blag1240-warsa,drizzle,onor kiri-kiri,o n o r _ k i r i _ k i r i,,datasets_Blagar_Warsalelang_tsv
3503,blag1240-warsa,drizzle,onor levaleru,o n o r _ l e v a l e r u,light rain at the end of a rainstorm'.,datasets_Blagar_Warsalelang_tsv
3504,blag1240-warsa,drizzle,onor lewaleru,o n o r _ l e w a l e r u,light rain at the end of a rainstorm'.,datasets_Blagar_Warsalelang_tsv
3505,blag1240-warsa,rainbow,qeles,q e l e s,,datasets_Blagar_Warsalelang_tsv
3506,blag1240-warsa,rainbow,xeles,x e l e s,,datasets_Blagar_Warsalelang_tsv
3507,blag1240-warsa,thunder,ildumu,i l d u m u,bunyinya,datasets_Blagar_Warsalelang_tsv
3508,blag1240-warsa,lightning,galagar,g a l a g a r,"kilatan, cahaya",datasets_Blagar_Warsalelang_tsv
3509,blag1240-warsa,earthquake,tevevi,t e v e v i,,datasets_Blagar_Warsalelang_tsv
3510,blag1240-warsa,fog,ilməro,i l m ə r o,,datasets_Blagar_Warsalelang_tsv
3511,blag1240-warsa,river_stream,bolaʔ,b o l a ʔ,,datasets_Blagar_Warsalelang_tsv
3512,blag1240-warsa,mountain,buku,b u k u,,datasets_Blagar_Warsalelang_tsv
3513,blag1240-warsa,village,abaŋ,a b a ŋ,,datasets_Blagar_Warsalelang_tsv
3514,blag1240-warsa,soil,mexe,m e x e,,datasets_Blagar_Warsalelang_tsv
3515,blag1240-warsa,Earth,por,p o r,,datasets_Blagar_Warsalelang_tsv
3516,blag1240-warsa,hole,ʤeku,dʒ e k u,,datasets_Blagar_Warsalelang_tsv
3517,blag1240-warsa,stone,var,v a r,,datasets_Blagar_Warsalelang_tsv
3518,blag1240-warsa,coral_rock,xap,x a p,batu (rock) di pantai,datasets_Blagar_Warsalelang_tsv
3519,blag1240-warsa,coral_reef,sisa,s i s a,Karang (reef) di dasar laut,datasets_Blagar_Warsalelang_tsv
3520,blag1240-warsa,coral_reef,tomu,t o m u,coral used to make lime'; karang (reef) di dasar laut,datasets_Blagar_Warsalelang_tsv
3521,blag1240-warsa,water,ʤer,dʒ e r,,datasets_Blagar_Warsalelang_tsv
3522,blag1240-warsa,sea,taŋ,t a ŋ,,datasets_Blagar_Warsalelang_tsv
3523,blag1240-warsa,wave,kalaxal,k a l a x a l,wave in the middle of the ocean'.,datasets_Blagar_Warsalelang_tsv
3524,blag1240-warsa,wave,kolaŋ,k o l a ŋ,wave that crashes on shore'.,datasets_Blagar_Warsalelang_tsv
3525,blag1240-warsa,foam,taŋ ul,t a ŋ _ u l,,datasets_Blagar_Warsalelang_tsv
3526,blag1240-warsa,forest,eres,e r e s,,datasets_Blagar_Warsalelang_tsv
3527,blag1240-warsa,field,bira,b i r a,,datasets_Blagar_Warsalelang_tsv
3528,blag1240-warsa,garden,butax,b u t a x,,datasets_Blagar_Warsalelang_tsv
3529,blag1240-warsa,garden,il,i l,,datasets_Blagar_Warsalelang_tsv
3530,blag1240-warsa,road,iga,i g a,,datasets_Blagar_Warsalelang_tsv
3531,blag1240-warsa,canoe,ʤe,dʒ e,,datasets_Blagar_Warsalelang_tsv
3532,blag1240-warsa,fishing_hook,kavil,k a v i l,,datasets_Blagar_Warsalelang_tsv
3533,blag1240-warsa,rope,sel,s e l,,datasets_Blagar_Warsalelang_tsv
3534,blag1240-warsa,machete,peda,p e d a,,datasets_Blagar_Warsalelang_tsv
3535,blag1240-warsa,axe,taxa,t a x a,,datasets_Blagar_Warsalelang_tsv
3536,blag1240-warsa,spear,qaba,q a b a,,datasets_Blagar_Warsalelang_tsv
3537,blag1240-warsa,spear,xaba,x a b a,,datasets_Blagar_Warsalelang_tsv
3538,blag1240-warsa,burden_stick,kəlepa,k ə l e p a,,datasets_Blagar_Warsalelang_tsv
3539,blag1240-warsa,stick_pole,xaba,x a b a,,datasets_Blagar_Warsalelang_tsv
3540,blag1240-warsa,digging_stick,kul,k u l,,datasets_Blagar_Warsalelang_tsv
3541,blag1240-warsa,digging_stick,mexe soke,m e x e _ s o k e,,datasets_Blagar_Warsalelang_tsv
3542,blag1240-warsa,bow,umat,u m a t,,datasets_Blagar_Warsalelang_tsv
3543,blag1240-warsa,arrow,qubulit,q u b u l i t,,datasets_Blagar_Warsalelang_tsv
3544,blag1240-warsa,knife,semeri,s e m e r i,,datasets_Blagar_Warsalelang_tsv
3545,blag1240-warsa,comb,imil,i m i l,smooth comb'.,datasets_Blagar_Warsalelang_tsv
3546,blag1240-warsa,comb,kiri,k i r i,rough comb'.,datasets_Blagar_Warsalelang_tsv
3547,blag1240-warsa,mat,bi:s,b iː s,,datasets_Blagar_Warsalelang_tsv
3548,blag1240-warsa,needle,batul,b a t u l,,datasets_Blagar_Warsalelang_tsv
3549,blag1240-warsa,clothing,deko,d e k o,pants'.,datasets_Blagar_Warsalelang_tsv
3550,blag1240-warsa,clothing,ke:ŋ,k eː ŋ,sarong'.,datasets_Blagar_Warsalelang_tsv
3551,blag1240-warsa,clothing,kondo,k o n d o,shirt'.,datasets_Blagar_Warsalelang_tsv
3552,blag1240-warsa,clothing,nowaŋ,n o w a ŋ,folded cloth'.,datasets_Blagar_Warsalelang_tsv
3553,blag1240-warsa,fire,a:d viriŋ,aː d _ v i r i ŋ,,datasets_Blagar_Warsalelang_tsv
3554,blag1240-warsa,smoke,a:d banax,aː d _ b a n a x,,datasets_Blagar_Warsalelang_tsv
3555,blag1240-warsa,dust,moro,m o r o,,datasets_Blagar_Warsalelang_tsv
3556,blag1240-warsa,ash,moro,m o r o,,datasets_Blagar_Warsalelang_tsv
3557,blag1240-warsa,mud,alasax,a l a s a x,,datasets_Blagar_Warsalelang_tsv
3558,blag1240-warsa,clay,mexe mox,m e x e _ m o x,,datasets_Blagar_Warsalelang_tsv
3559,blag1240-warsa,gravel,dolowar,d o l o w a r,,datasets_Blagar_Warsalelang_tsv
3560,blag1240-warsa,gravel,var kiri,v a r _ k i r i,,datasets_Blagar_Warsalelang_tsv
3561,blag1240-warsa,sand,ais,ai s,,datasets_Blagar_Warsalelang_tsv
3562,blag1240-warsa,grass,dadi,d a d i,,datasets_Blagar_Warsalelang_tsv
3563,blag1240-warsa,house,ma,m a,,datasets_Blagar_Warsalelang_tsv
3564,blag1240-warsa,traditional_house,ma suku,m a _ s u k u,,datasets_Blagar_Warsalelang_tsv
3565,blag1240-warsa,storage_house,kuruŋ,k u r u ŋ,,datasets_Blagar_Warsalelang_tsv
3566,blag1240-warsa,raised_platform,deki,d e k i,,datasets_Blagar_Warsalelang_tsv
3567,blag1240-warsa,door,tuni,t u n i,,datasets_Blagar_Warsalelang_tsv
3568,blag1240-warsa,thatched_roof,(veŋ) araŋ,a r a ŋ,,datasets_Blagar_Warsalelang_tsv
3569,blag1240-warsa,thatched_roof,(veŋ) araŋ,v e ŋ _ a r a ŋ,,datasets_Blagar_Warsalelang_tsv
3570,blag1240-warsa,thatch_for_roofing,meniŋ,m e n i ŋ,,datasets_Blagar_Warsalelang_tsv
3571,blag1240-warsa,tree,te,t e,,datasets_Blagar_Warsalelang_tsv
3572,blag1240-warsa,wood,te siba,t e _ s i b a,,datasets_Blagar_Warsalelang_tsv
3573,blag1240-warsa,bark_of_tree,te asi,t e _ a s i,,datasets_Blagar_Warsalelang_tsv
3574,blag1240-warsa,leaf,te va,t e _ v a,,datasets_Blagar_Warsalelang_tsv
3575,blag1240-warsa,branch,te gataŋ,t e _ g a t a ŋ,cabang pohon,datasets_Blagar_Warsalelang_tsv
3576,blag1240-warsa,branch,te gətini,t e _ g ə t i n i,cabang pohon,datasets_Blagar_Warsalelang_tsv
3577,blag1240-warsa,rattan,le:g,l eː g,,datasets_Blagar_Warsalelang_tsv
3578,blag1240-warsa,root,te brikiŋ,t e _ b r i k i ŋ,,datasets_Blagar_Warsalelang_tsv
3579,blag1240-warsa,fruit,geisi,g ei s i,,datasets_Blagar_Warsalelang_tsv
3580,blag1240-warsa,seed,ge goxal,g e _ g o x a l,,datasets_Blagar_Warsalelang_tsv
3581,blag1240-warsa,uncooked_rice,mod,m o d,,datasets_Blagar_Warsalelang_tsv
3582,blag1240-warsa,cooked_rice,nalikaŋ,n a l i k a ŋ,,datasets_Blagar_Warsalelang_tsv
3583,blag1240-warsa,rice_plant,mod asiveŋ,m o d _ a s i v e ŋ,,datasets_Blagar_Warsalelang_tsv
3584,blag1240-warsa,to_plant_yam,mudiŋ,m u d i ŋ,,datasets_Blagar_Warsalelang_tsv
3585,blag1240-warsa,betel_nut_areca,bu,b u,,datasets_Blagar_Warsalelang_tsv
3586,blag1240-warsa,betel_vine,mat,m a t,,datasets_Blagar_Warsalelang_tsv
3587,blag1240-warsa,lime,avar,a v a r,,datasets_Blagar_Warsalelang_tsv
3588,blag1240-warsa,chew_betel,mat sa,m a t _ s a,,datasets_Blagar_Warsalelang_tsv
3589,blag1240-warsa,sweet_potato,kukasi,k u k a s i,,datasets_Blagar_Warsalelang_tsv
3590,blag1240-warsa,cassava,beŋkuk,b e ŋ k u k,,datasets_Blagar_Warsalelang_tsv
3591,blag1240-warsa,sugarcane,ub,u b,,datasets_Blagar_Warsalelang_tsv
3592,blag1240-warsa,corn_maize,batar,b a t a r,,datasets_Blagar_Warsalelang_tsv
3593,blag1240-warsa,cooked_corn,batar ipi,b a t a r _ i p i,,datasets_Blagar_Warsalelang_tsv
3594,blag1240-warsa,coconut,vet,v e t,,datasets_Blagar_Warsalelang_tsv
3595,blag1240-warsa,coconut,wet,w e t,,datasets_Blagar_Warsalelang_tsv
3596,blag1240-warsa,gebang_palm,kudubuk,k u d u b u k,,datasets_Blagar_Warsalelang_tsv
3597,blag1240-warsa,lontar_palm,tox,t o x,,datasets_Blagar_Warsalelang_tsv
3598,blag1240-warsa,marungga,motoluŋ,m o t o l u ŋ,,datasets_Blagar_Warsalelang_tsv
3599,blag1240-warsa,gum_tree,pal,p a l,,datasets_Blagar_Warsalelang_tsv
3600,blag1240-warsa,banana,mogul,m o g u l,,datasets_Blagar_Warsalelang_tsv
3601,blag1240-warsa,mango,be:t,b eː t,,datasets_Blagar_Warsalelang_tsv
3602,blag1240-warsa,mango,dodol,d o d o l,,datasets_Blagar_Warsalelang_tsv
3603,blag1240-warsa,mango,mampeleŋ,m a m p e l e ŋ,,datasets_Blagar_Warsalelang_tsv
3604,blag1240-warsa,papaya,kasi,k a s i,,datasets_Blagar_Warsalelang_tsv
3605,blag1240-warsa,jackfruit,naka,n a k a,,datasets_Blagar_Warsalelang_tsv
3606,blag1240-warsa,breadfruit,kunur,k u n u r,,datasets_Blagar_Warsalelang_tsv
3607,blag1240-warsa,bean,qas,q a s,mung bean' (kacang hijau).,datasets_Blagar_Warsalelang_tsv
3608,blag1240-warsa,bean,tagul,t a g u l,mung bean' (kacang hijau).,datasets_Blagar_Warsalelang_tsv
3609,blag1240-warsa,bean,tagul butul,t a g u l _ b u t u l,peanut' (kacang tanah).,datasets_Blagar_Warsalelang_tsv
3610,blag1240-warsa,honey,taun ʤer,t au n _ dʒ e r,,datasets_Blagar_Warsalelang_tsv
3611,blag1240-warsa,milk,nonoŋ ʤer,n o n o ŋ _ dʒ e r,not 'breast',datasets_Blagar_Warsalelang_tsv
3612,blag1240-warsa,salt,isar,i s a r,,datasets_Blagar_Warsalelang_tsv
3613,blag1240-warsa,fat,getama,g e t a m a,,datasets_Blagar_Warsalelang_tsv
3614,blag1240-warsa,meat,umuŋ,u m u ŋ,,datasets_Blagar_Warsalelang_tsv
3615,blag1240-warsa,bone,kira,k i r a,,datasets_Blagar_Warsalelang_tsv
3616,blag1240-warsa,rib,gabar usix,g a b a r _ u s i x,,datasets_Blagar_Warsalelang_tsv
3617,blag1240-warsa,sweat,trugun,tr u g u n,,datasets_Blagar_Warsalelang_tsv
3618,blag1240-warsa,tear,teŋono,t e ŋ o n o,,datasets_Blagar_Warsalelang_tsv
3619,blag1240-warsa,blood,ve,v e,,datasets_Blagar_Warsalelang_tsv
3620,blag1240-warsa,heart,kubaŋ,k u b a ŋ,,datasets_Blagar_Warsalelang_tsv
3621,blag1240-warsa,liver,tilila,t i l i l a,,datasets_Blagar_Warsalelang_tsv
3622,blag1240-warsa,guts,gotokusel kiri,g o t o k u s e l _ k i r i,,datasets_Blagar_Warsalelang_tsv
3623,blag1240-warsa,lungs,guburaŋ,g u b u r a ŋ,,datasets_Blagar_Warsalelang_tsv
3624,blag1240-warsa,stomach_belly,tətoku,t ə t o k u,,datasets_Blagar_Warsalelang_tsv
3625,blag1240-warsa,head,to:ŋkul,t oː ŋ k u l,,datasets_Blagar_Warsalelang_tsv
3626,blag1240-warsa,hair,to:mva,t oː m v a,,datasets_Blagar_Warsalelang_tsv
3627,blag1240-warsa,body_hair,pi-mudi,p i _ m u d i,,datasets_Blagar_Warsalelang_tsv
3628,blag1240-warsa,eye,teŋ goxal,t e ŋ _ g o x a l,,datasets_Blagar_Warsalelang_tsv
3629,blag1240-warsa,ear,tevekir,t e v e k i r,,datasets_Blagar_Warsalelang_tsv
3630,blag1240-warsa,nose,timiŋ,t i m i ŋ,,datasets_Blagar_Warsalelang_tsv
3631,blag1240-warsa,mouth,taibaxa,t ai b a x a,,datasets_Blagar_Warsalelang_tsv
3632,blag1240-warsa,chin,tava,t a v a,,datasets_Blagar_Warsalelang_tsv
3633,blag1240-warsa,lips,taitupa,t ai t u p a,,datasets_Blagar_Warsalelang_tsv
3634,blag1240-warsa,teeth,tevesiŋ,t e v e s i ŋ,,datasets_Blagar_Warsalelang_tsv
3635,blag1240-warsa,tongue,telebur,t e l e b u r,,datasets_Blagar_Warsalelang_tsv
3636,blag1240-warsa,neck,tobo (g)oxal,t o b o _ o x a l,,datasets_Blagar_Warsalelang_tsv
3637,blag1240-warsa,neck,tobo (g)oxal,t o b o _ g o x a l,,datasets_Blagar_Warsalelang_tsv
3638,blag1240-warsa,shoulder,tabagat,t a b a g a t,,datasets_Blagar_Warsalelang_tsv
3639,blag1240-warsa,arm,tataŋ,t a t a ŋ,,datasets_Blagar_Warsalelang_tsv
3640,blag1240-warsa,palm_of_hand,tataŋ gomi,t a t a ŋ _ g o m i,,datasets_Blagar_Warsalelang_tsv
3641,blag1240-warsa,finger,tataŋ tuba,t a t a ŋ _ t u b a,,datasets_Blagar_Warsalelang_tsv
3642,blag1240-warsa,fingernail,tataŋ kərusiŋ,t a t a ŋ _ k ə r u s i ŋ,,datasets_Blagar_Warsalelang_tsv
3643,blag1240-warsa,breast,nonoŋ,n o n o ŋ,,datasets_Blagar_Warsalelang_tsv
3644,blag1240-warsa,navel,tupusal,t u p u s a l,,datasets_Blagar_Warsalelang_tsv
3645,blag1240-warsa,leg,tiaq,t ia q,,datasets_Blagar_Warsalelang_tsv
3646,blag1240-warsa,leg,tiax,t ia x,,datasets_Blagar_Warsalelang_tsv
3647,blag1240-warsa,heel,tiax gamagul,t ia x _ g a m a g u l,,datasets_Blagar_Warsalelang_tsv
3648,blag1240-warsa,sole_of_foot,tiax gomi,t ia x _ g o m i,,datasets_Blagar_Warsalelang_tsv
3649,blag1240-warsa,knee,tiax uku,t ia x _ u k u,,datasets_Blagar_Warsalelang_tsv
3650,blag1240-warsa,back,tomota,t o m o t a,,datasets_Blagar_Warsalelang_tsv
3651,blag1240-warsa,skin,pikol,p i k o l,,datasets_Blagar_Warsalelang_tsv
3652,blag1240-warsa,wound,batah,b a t a h,,datasets_Blagar_Warsalelang_tsv
3653,blag1240-warsa,ringworm,qot,q o t,,datasets_Blagar_Warsalelang_tsv
3654,blag1240-warsa,ringworm,xot,x o t,,datasets_Blagar_Warsalelang_tsv
3655,blag1240-warsa,tinea,banau,b a n au,,datasets_Blagar_Warsalelang_tsv
3656,blag1240-warsa,fever,biriŋ,b i r i ŋ,,datasets_Blagar_Warsalelang_tsv
3657,blag1240-warsa,cold_influenza,sotai memva,s o t ai _ m e m v a,,datasets_Blagar_Warsalelang_tsv
3658,blag1240-warsa,person,piŋ,p i ŋ,,datasets_Blagar_Warsalelang_tsv
3659,blag1240-warsa,name,tene,t e n e,,datasets_Blagar_Warsalelang_tsv
3660,blag1240-warsa,child,toxal,t o x a l,our offspring'.,datasets_Blagar_Warsalelang_tsv
3661,blag1240-warsa,child,vaxal,v a x a l,child (generic)'.,datasets_Blagar_Warsalelang_tsv
3662,blag1240-warsa,man,mesal,m e s a l,,datasets_Blagar_Warsalelang_tsv
3663,blag1240-warsa,woman,aʤaxu,a dʒ a x u,,datasets_Blagar_Warsalelang_tsv
3664,blag1240-warsa,husband,t-eniŋ,t _ e n i ŋ,,datasets_Blagar_Warsalelang_tsv
3665,blag1240-warsa,wife,pi-aʤaxu,p i _ a dʒ a x u,.,datasets_Blagar_Warsalelang_tsv
3666,blag1240-warsa,mother,tiva,t i v a,,datasets_Blagar_Warsalelang_tsv
3667,blag1240-warsa,mother,niva,n i v a,,datasets_Blagar_Warsalelang_tsv
3668,blag1240-warsa,father,nimaŋ,n i m a ŋ,,datasets_Blagar_Warsalelang_tsv
3669,blag1240-warsa,older_sibling,tekaw (mutu),t e k a w,,datasets_Blagar_Warsalelang_tsv
3670,blag1240-warsa,older_sibling,tekaw (mutu),t e k a w _ m u t u,,datasets_Blagar_Warsalelang_tsv
3671,blag1240-warsa,younger_sibling,pi-kaw,p i _ k a w,,datasets_Blagar_Warsalelang_tsv
3672,blag1240-warsa,bride_price,geili,g ei l i,"bride price, payment to bride's family'.",datasets_Blagar_Warsalelang_tsv
3673,blag1240-warsa,bride_price,geili tani,g ei l i _ t a n i,"marriage payments, back and forth'.",datasets_Blagar_Warsalelang_tsv
3674,blag1240-warsa,slave,ne-gaiŋ vala,n e _ g ai ŋ _ v a l a,,datasets_Blagar_Warsalelang_tsv
3675,blag1240-warsa,left_side,aʤaxur,a dʒ a x u r,,datasets_Blagar_Warsalelang_tsv
3676,blag1240-warsa,right_side,tene,t e n e,,datasets_Blagar_Warsalelang_tsv
3677,blag1240-warsa,fowl,saxiŋ napa,s a x i ŋ _ n a p a,,datasets_Blagar_Warsalelang_tsv
3678,blag1240-warsa,dog,ʤabar,dʒ a b a r,,datasets_Blagar_Warsalelang_tsv
3679,blag1240-warsa,pig,be,b e,,datasets_Blagar_Warsalelang_tsv
3680,blag1240-warsa,chicken,saxiŋ,s a x i ŋ,,datasets_Blagar_Warsalelang_tsv
3681,blag1240-warsa,rat,duru,d u r u,,datasets_Blagar_Warsalelang_tsv
3682,blag1240-warsa,lizard,texe,t e x e,,datasets_Blagar_Warsalelang_tsv
3683,blag1240-warsa,civet_cat,oro,o r o,,datasets_Blagar_Warsalelang_tsv
3684,blag1240-warsa,deer,urusi,u r u s i,,datasets_Blagar_Warsalelang_tsv
3685,blag1240-warsa,bat,demel,d e m e l,,datasets_Blagar_Warsalelang_tsv
3686,blag1240-warsa,tail,gora,g o r a,,datasets_Blagar_Warsalelang_tsv
3687,blag1240-warsa,fish,ab,a b,,datasets_Blagar_Warsalelang_tsv
3688,blag1240-warsa,shark,sibir,s i b i r,,datasets_Blagar_Warsalelang_tsv
3689,blag1240-warsa,whale,xalaru,x a l a r u,,datasets_Blagar_Warsalelang_tsv
3690,blag1240-warsa,dolphin,kuʤa,k u dʒ a,,datasets_Blagar_Warsalelang_tsv
3691,blag1240-warsa,crocodile,bapa,b a p a,,datasets_Blagar_Warsalelang_tsv
3692,blag1240-warsa,monitor_lizard,iris,i r i s,,datasets_Blagar_Warsalelang_tsv
3693,blag1240-warsa,turtle,ʤerko,dʒ e r k o,,datasets_Blagar_Warsalelang_tsv
3694,blag1240-warsa,bird,duŋ,d u ŋ,,datasets_Blagar_Warsalelang_tsv
3695,blag1240-warsa,wing,gaʔat,g aʔa t,,datasets_Blagar_Warsalelang_tsv
3696,blag1240-warsa,feather,duŋ gemudi,d u ŋ _ g e m u d i,bird down'.,datasets_Blagar_Warsalelang_tsv
3697,blag1240-warsa,feather,urax,u r a x,,datasets_Blagar_Warsalelang_tsv
3698,blag1240-warsa,horn,gumuk,g u m u k,,datasets_Blagar_Warsalelang_tsv
3699,blag1240-warsa,snake,dumiŋ,d u m i ŋ,,datasets_Blagar_Warsalelang_tsv
3700,blag1240-warsa,scorpion,per,p e r,,datasets_Blagar_Warsalelang_tsv
3701,blag1240-warsa,egg,godok,g o d o k,,datasets_Blagar_Warsalelang_tsv
3702,blag1240-warsa,earthworm,dumiŋ xalaliŋ,d u m i ŋ _ x a l a l i ŋ,,datasets_Blagar_Warsalelang_tsv
3703,blag1240-warsa,butterfly,boveli,b o v e l i,,datasets_Blagar_Warsalelang_tsv
3704,blag1240-warsa,fly,vavar,v a v a r,,datasets_Blagar_Warsalelang_tsv
3705,blag1240-warsa,mosquito,kinit,k i n i t,,datasets_Blagar_Warsalelang_tsv
3706,blag1240-warsa,ant,dimiŋ,d i m i ŋ,large red ant which nests in tree'.,datasets_Blagar_Warsalelang_tsv
3707,blag1240-warsa,ant,geŋ oboboʤ,g e ŋ _ o b o b o dʒ,small fast black ant'.,datasets_Blagar_Warsalelang_tsv
3708,blag1240-warsa,ant,irikiŋ,i r i k i ŋ,small black & white ant on ground'.,datasets_Blagar_Warsalelang_tsv
3709,blag1240-warsa,ant,irikiŋ xaxa,i r i k i ŋ _ x a x a,small red ant on ground'.,datasets_Blagar_Warsalelang_tsv
3710,blag1240-warsa,ant,kobola vali,k o b o l a _ v a l i,"iriking 'small black & white ant on ground'; diming 'large red ant which nests in tree'; kobola vali 'large black ant', geng oboboy 'small fast black ant', iriking xaxa 'small red ant on ground' palowenjasi/palogenjasi",datasets_Blagar_Warsalelang_tsv
3711,blag1240-warsa,ant,palowenjasi,p a l o w e n j a s i,Also palogenjasi.,datasets_Blagar_Warsalelang_tsv
3712,blag1240-warsa,grasshopper,bəlepan tonu,b ə l e p a n _ t o n u,medium grasshopper'.,datasets_Blagar_Warsalelang_tsv
3713,blag1240-warsa,grasshopper,o,o,small grasshopper'.,datasets_Blagar_Warsalelang_tsv
3714,blag1240-warsa,grasshopper,us mititiaŋ,u s _ m i t i t ia ŋ,large grasshopper'.,datasets_Blagar_Warsalelang_tsv
3715,blag1240-warsa,grasshopper,xabareta,x a b a r e t a,"k.o. grasshopper (some say small, some say big)'.",datasets_Blagar_Warsalelang_tsv
3716,blag1240-warsa,spider,kakaraŋa,k a k a r a ŋ a,,datasets_Blagar_Warsalelang_tsv
3717,blag1240-warsa,louse_in_hair,xaŋ,x a ŋ,,datasets_Blagar_Warsalelang_tsv
3718,blag1240-warsa,louse_eggs,dilliŋ,d i l l i ŋ,,datasets_Blagar_Warsalelang_tsv
3719,blag1240-warsa,flea,sisipal,s i s i p a l,,datasets_Blagar_Warsalelang_tsv
3720,blag1240-warsa,louse_clothing,e,e,,datasets_Blagar_Warsalelang_tsv
3721,blag1240-warsa,bedbug,temek,t e m e k,,datasets_Blagar_Warsalelang_tsv
3722,blag1240-warsa,big,ele,e l e,,datasets_Blagar_Warsalelang_tsv
3723,blag1240-warsa,small,kiki,k i k i,,datasets_Blagar_Warsalelang_tsv
