ID,Lect,no.,current Form symbol,new Form symbol,Local_Orthography symbol,note,todo,100%,4171,IN,OUT,LEN
2174,lama1277-lamak,39,l,,ibid.,,,,,l,l,1
2182,lama1277-lamak,37,r,,ibid.,,,,,r,r,1
2188,lama1277-lamak,32,ʔ,,ibid.,,,,,’,ʔ,1
2187,lama1277-lamak,30,w,,ibid.,,,,,w,w,1
2163,lama1277-lamak,29,b,,ibid.,,,,,b,b,1
2175,lama1277-lamak,29,m,,ibid.,,,,,m,m,1
2176,lama1277-lamak,27,n,,ibid.,,,,,n,n,1
2181,lama1277-lamak,24,p,,ibid.,,,,,p,p,1
2170,lama1277-lamak,22,h,,ibid.,,,,,h,h,1
2164,lama1277-lamak,17,d,,ibid.,,,,,d,d,1
2178,lama1277-lamak,13,ŋ,,ibid.,,,,,ng,ŋ,1
2169,lama1277-lamak,12,g,,ibid.,,,,,g,g,1
2183,lama1277-lamak,9,s,,ibid.,,,,,s,s,1
2160,lama1277-lamak,2,_,, ,space,,,, ,_,1
2177,lama1277-lamak,2,ɲ,,ny,,,,,ny,ɲ,1
2192,lama1277-lamal,50,ã,,ang,,,,,ang,ã,2
2195,lama1277-lamal,4,dʒ,,ibid.,,,,,j,dʒ,2
2213,lama1277-lamal,1,ū,uː,uu,,,,,uu,ū,2
2191,lama1277-lamal,119,a,,ibid.,,,,,a,a,1
2196,lama1277-lamal,65,e,,é,,,,,é,e,1
2202,lama1277-lamal,58,k,,ibid.,,,,,k,k,1
2212,lama1277-lamal,57,u,,u,,,,,u,u,1
2211,lama1277-lamal,53,t,,ibid.,,,,,t,t,1
2201,lama1277-lamal,51,i,,i,,,,,i,i,1
2207,lama1277-lamal,51,o,,o,,,,,o,o,1
2197,lama1277-lamal,50,ə,,e,,,,,e,ə,1
2203,lama1277-lamal,43,l,,ibid.,,,,,l,l,1
2209,lama1277-lamal,43,r,,ibid.,,,,,r,r,1
2208,lama1277-lamal,33,p,,ibid.,,,,,p,p,1
2204,lama1277-lamal,31,m,,ibid.,,,,,m,m,1
2198,lama1277-lamal,27,f,,ibid.,,,,,f,f,1
2193,lama1277-lamal,26,b,,ibid.,,,,,b,b,1
2205,lama1277-lamal,26,n,,ibid.,,,,,n,n,1
2199,lama1277-lamal,16,g,,ibid.,,,,,g,g,1
2194,lama1277-lamal,15,d,,ibid.,,,,,d,d,1
2210,lama1277-lamal,14,s,,ibid.,,,,,s,s,1
2206,lama1277-lamal,13,ŋ,,ibid.,,,,,ng,ŋ,1
2200,lama1277-lamal,7,h,,ibid.,,,,,h,h,1
2190,lama1277-lamal,4,_,, ,space,,,, ,_,1
2217,lama1277-lamat,38,ã,,an,,,,,an,ã,2
2240,lama1277-lamat,13,ũ,,un,,,,,un,ũ,2
2222,lama1277-lamat,4,ẽ,,en,,,,,en,ẽ,2
2234,lama1277-lamat,3,õ,,on,,,,,on,õ,2
2227,lama1277-lamat,2,ĩ,,in,,,,,in,ĩ,2
2216,lama1277-lamat,101,a,,ibid.,,,,,a,a,1
2239,lama1277-lamat,62,u,,u,,,,,u,u,1
2226,lama1277-lamat,57,i,,i,,,,,i,i,1
2221,lama1277-lamat,56,e,,é,,,,,é,e,1
2242,lama1277-lamat,52,ʔ,,ibid.,,,,,’,ʔ,1
2233,lama1277-lamat,52,o,,o,,,,,o,o,1
2223,lama1277-lamat,47,ə,,e,,,,,e,ə,1
2229,lama1277-lamat,46,l,,ibid.,,,,,l,l,1
2236,lama1277-lamat,43,r,,ibid.,,,,,r,r,1
2238,lama1277-lamat,35,t,,ibid.,,,,,t,t,1
2225,lama1277-lamat,29,h,,ibid.,,,,,h,h,1
2235,lama1277-lamat,27,p,,ibid.,,,,,p,p,1
2218,lama1277-lamat,26,b,,ibid.,,,,,b,b,1
2231,lama1277-lamat,25,n,,ibid.,,,,,n,n,1
2241,lama1277-lamat,25,w,,ibid.,,,,,w,w,1
2230,lama1277-lamat,24,m,,ibid.,,,,,m,m,1
2224,lama1277-lamat,17,g,,ibid.,,,,,g,g,1
2220,lama1277-lamat,16,d,,ibid.,,,,,d,d,1
2237,lama1277-lamat,9,s,,ibid.,,,,,s,s,1
2232,lama1277-lamat,7,ŋ,,ibid.,,,,,ng,ŋ,1
2215,lama1277-lamat,5,_,, ,space,,,, ,_,1
2228,lama1277-lamat,5,k,,ibid.,,,,,k,k,1
2219,lama1277-lamat,1,ɔ,,ibid.,,,,,n./a.,ɔ,1
2250,lama1277-lerek,45,dʒ,,ibid.,,,,,j,dʒ,2
2246,lama1277-lerek,469,a,,ibid.,,,,,a,a,1
2252,lama1277-lerek,305,ə,,e,,,,,e,ə,1
2258,lama1277-lerek,293,k,,ibid.,,,,,k,k,1
2261,lama1277-lerek,277,n,,ibid.,,,,,n,n,1
2268,lama1277-lerek,240,u,,u,,,,,u,u,1
2263,lama1277-lerek,216,o,,o,,,,,o,o,1
2259,lama1277-lerek,208,l,,ibid.,,,,,l,l,1
2265,lama1277-lerek,188,r,,ibid.,,,,,r,r,1
2251,lama1277-lerek,175,e,,é,,,,,é,e,1
2267,lama1277-lerek,173,t,,ibid.,,,,,t,t,1
2256,lama1277-lerek,168,i,,i,,,,,i,i,1
2244,lama1277-lerek,150,_,, ,space,,,, ,_,1
2260,lama1277-lerek,126,m,,ibid.,,,,,m,m,1
2264,lama1277-lerek,118,p,,ibid.,,,,,p,p,1
2255,lama1277-lerek,100,h,,ibid.,,,,,h,h,1
2262,lama1277-lerek,88,ŋ,,ibid.,,,,,ng,ŋ,1
2247,lama1277-lerek,84,b,,ibid.,,,,,b,b,1
2269,lama1277-lerek,68,v,,v,,,,,v,v,1
2249,lama1277-lerek,44,d,,ibid.,,,,,d,d,1
2254,lama1277-lerek,44,g,,ibid.,,,,,g,g,1
2270,lama1277-lerek,29,w,,ibid.,,,,,w,w,1
2257,lama1277-lerek,26,j,,ibid.,,,,,y,j,1
2253,lama1277-lerek,20,ɛ,,é,,,,,é,ɛ,1
2248,lama1277-lerek,18,ɔ,,ibid.,,,,,n./a.,ɔ,1
2245,lama1277-lerek,8,+,,n./a.,,,,,n./a.,+,1
2266,lama1277-lerek,7,s,,ibid.,,,,,s,s,1
2271,lama1277-lerek,3,y,j,y,,,,,y,y,1
2272,lama1277-lerek,2,ʔ,,ibid.,,,,,’,ʔ,1
2276,lama1277-lewob,40,ã,,an,,,,,an,ã,2
2295,lama1277-lewob,8,õ,,on,,,,,on,õ,2
2301,lama1277-lewob,8,ũ,,un,,,,,un,ũ,2
2281,lama1277-lewob,6,ẽ,,én,,,,,én,ẽ,2
2279,lama1277-lewob,4,dʒ,,ibid.,,,,,j,dʒ,2
2283,lama1277-lewob,1,ə̃,,en,,,,,en,ə̃,2
2287,lama1277-lewob,1,ĩ,,in,,,,,in,ĩ,2
2275,lama1277-lewob,116,a,,ibid.,,,,,a,a,1
2288,lama1277-lewob,61,k,,ibid.,,,,,k,k,1
2286,lama1277-lewob,57,i,,i,,,,,i,i,1
2300,lama1277-lewob,56,u,,u,,,,,u,u,1
2282,lama1277-lewob,50,ə,,e,,,,,e,ə,1
2294,lama1277-lewob,49,o,,o,,,,,o,o,1
2280,lama1277-lewob,39,e,,é,,,,,é,e,1
2289,lama1277-lewob,39,l,,ibid.,,,,,l,l,1
2299,lama1277-lewob,37,t,,ibid.,,,,,t,t,1
2297,lama1277-lewob,35,r,,ibid.,,,,,r,r,1
2277,lama1277-lewob,28,b,,ibid.,,,,,b,b,1
2302,lama1277-lewob,27,w,,ibid.,,,,,w,w,1
2290,lama1277-lewob,25,m,,ibid.,,,,,m,m,1
2296,lama1277-lewob,24,p,,ibid.,,,,,p,p,1
2291,lama1277-lewob,23,n,,ibid.,,,,,n,n,1
2303,lama1277-lewob,23,ʔ,,ibid.,,,,,’,ʔ,1
2285,lama1277-lewob,20,h,,ibid.,,,,,h,h,1
2284,lama1277-lewob,16,g,,ibid.,,,,,g,g,1
2298,lama1277-lewob,11,s,,ibid.,,,,,s,s,1
2278,lama1277-lewob,9,d,,ibid.,,,,,d,d,1
2293,lama1277-lewob,8,ŋ,,ibid.,,,,,ng,ŋ,1
2274,lama1277-lewob,2,_,, ,space,,,, ,_,1
2292,lama1277-lewob,2,ɲ,,ny,,,,,ny,ɲ,1
2307,lama1277-lewoe,20,ã,,an,,,,,an,ã,2
2333,lama1277-lewoe,15,ũ,,un,,,,,un,ũ,2
2327,lama1277-lewoe,7,õ,,on,,,,,on,õ,2
2314,lama1277-lewoe,3,ẽ,,én,,,,,én,ẽ,2
2311,lama1277-lewoe,3,ɔ̃,,on,,,,,on,ɔ̃,2
2319,lama1277-lewoe,2,ĩ,,in,,,,,in,ĩ,2
2308,lama1277-lewoe,1,a̤,,a,,,,,a,a̤,2
2334,lama1277-lewoe,1,ṳ,,u,,,,,u,ṳ,2
2306,lama1277-lewoe,91,a,,ibid.,,,,,a,a,1
2313,lama1277-lewoe,68,e,,é,,,,,é,e,1
2332,lama1277-lewoe,58,u,,u,,,,,u,u,1
2326,lama1277-lewoe,57,o,,o,,,,,o,o,1
2318,lama1277-lewoe,48,i,,i,,,,,i,i,1
2322,lama1277-lewoe,41,l,,ibid.,,,,,l,l,1
2329,lama1277-lewoe,40,r,,ibid.,,,,,r,r,1
2336,lama1277-lewoe,38,ʔ,,ibid.,,,,,’,ʔ,1
2315,lama1277-lewoe,35,ə,,e,,,,,e,ə,1
2331,lama1277-lewoe,35,t,,ibid.,,,,,t,t,1
2317,lama1277-lewoe,27,h,,ibid.,,,,,h,h,1
2323,lama1277-lewoe,26,m,,ibid.,,,,,m,m,1
2328,lama1277-lewoe,26,p,,ibid.,,,,,p,p,1
2335,lama1277-lewoe,26,w,,ibid.,,,,,w,w,1
2309,lama1277-lewoe,25,b,,ibid.,,,,,b,b,1
2324,lama1277-lewoe,25,n,,ibid.,,,,,n,n,1
2312,lama1277-lewoe,19,d,,ibid.,,,,,d,d,1
2316,lama1277-lewoe,15,g,,ibid.,,,,,g,g,1
2310,lama1277-lewoe,9,ɔ,,ibid.,,,,,n./a.,ɔ,1
2330,lama1277-lewoe,9,s,,ibid.,,,,,s,s,1
2305,lama1277-lewoe,6,_,, ,space,,,, ,_,1
2325,lama1277-lewoe,6,ŋ,,ibid.,,,,,ng,ŋ,1
2321,lama1277-lewoe,5,k,,ibid.,,,,,k,k,1
2320,lama1277-lewoe,1,j,,ibid.,,,,,y,j,1
2340,lama1277-lewog,31,ã,,an,,,,,an,ã,2
2365,lama1277-lewog,10,ũ,,un,,,,,un,ũ,2
2350,lama1277-lewog,7,ĩ,,in,,,,,in,ĩ,2
2359,lama1277-lewog,6,õ,,on,,,,,on,õ,2
2346,lama1277-lewog,2,ə̃,,en,,,,,en,ə̃,2
2344,lama1277-lewog,2,ẽ,,én,,,,,én,ẽ,2
2339,lama1277-lewog,121,a,,ibid.,,,,,a,a,1
2352,lama1277-lewog,61,k,,ibid.,,,,,k,k,1
2345,lama1277-lewog,59,ə,,e,,,,,e,ə,1
2349,lama1277-lewog,52,i,,i,,,,,i,i,1
2343,lama1277-lewog,49,e,,é,,,,,é,e,1
2364,lama1277-lewog,48,u,,u,,,,,u,u,1
2363,lama1277-lewog,42,t,,ibid.,,,,,t,t,1
2358,lama1277-lewog,40,o,,o,,,,,o,o,1
2361,lama1277-lewog,39,r,,ibid.,,,,,r,r,1
2367,lama1277-lewog,35,ʔ,,ibid.,,,,,’,ʔ,1
2353,lama1277-lewog,32,l,,ibid.,,,,,l,l,1
2360,lama1277-lewog,32,p,,ibid.,,,,,p,p,1
2354,lama1277-lewog,30,m,,ibid.,,,,,m,m,1
2355,lama1277-lewog,30,n,,ibid.,,,,,n,n,1
2366,lama1277-lewog,26,w,,ibid.,,,,,w,w,1
2341,lama1277-lewog,25,b,,ibid.,,,,,b,b,1
2348,lama1277-lewog,20,h,,ibid.,,,,,h,h,1
2347,lama1277-lewog,13,g,,ibid.,,,,,g,g,1
2342,lama1277-lewog,12,d,,ibid.,,,,,d,d,1
2362,lama1277-lewog,12,s,,ibid.,,,,,s,s,1
2357,lama1277-lewog,6,ŋ,,ibid.,,,,,ng,ŋ,1
2351,lama1277-lewog,3,j,,ibid.,,,,,y,j,1
2356,lama1277-lewog,2,ɲ,,ny,,,,,ny,ɲ,1
2338,lama1277-lewog,1,_,, ,space,,,, ,_,1
2373,lama1277-lewoi,17,aː,,aa,,,,,aa,aː,2
2377,lama1277-lewoi,12,dʒ,,ibid.,,,,,j,dʒ,2
2390,lama1277-lewoi,4,lː,,l,,,,,l,lː,2
2380,lama1277-lewoi,3,eː,,éé,,,,,éé,eː,2
2395,lama1277-lewoi,3,oː,,oo,,,,,oo,oː,2
2403,lama1277-lewoi,2,uː,,uu,,,,,uu,uː,2
2399,lama1277-lewoi,1,tʃ,,c,,,,,c,tʃ,2
2386,lama1277-lewoi,1,iː,,ii,,,,,ii,iː,2
2402,lama1277-lewoi,1,ũ,,u,,,,,u,ũ,2
2371,lama1277-lewoi,411,a,,ibid.,,,,,a,a,1
2401,lama1277-lewoi,270,u,,u,,,,,u,u,1
2393,lama1277-lewoi,234,ŋ,,ibid.,,,,,ng,ŋ,1
2379,lama1277-lewoi,219,ə,,e,,,,,e,ə,1
2389,lama1277-lewoi,171,l,,ibid.,,,,,l,l,1
2388,lama1277-lewoi,166,k,,ibid.,,,,,k,k,1
2385,lama1277-lewoi,162,i,,i,,,,,i,i,1
2400,lama1277-lewoi,153,t,,ibid.,,,,,t,t,1
2405,lama1277-lewoi,144,ʔ,,ibid.,,,,,’,ʔ,1
2397,lama1277-lewoi,136,r,,ibid.,,,,,r,r,1
2394,lama1277-lewoi,126,o,,o,,,,,o,o,1
2392,lama1277-lewoi,125,n,,ibid.,,,,,n,n,1
2378,lama1277-lewoi,109,e,,é,,,,,é,e,1
2369,lama1277-lewoi,108,_,, ,space,,,, ,_,1
2396,lama1277-lewoi,107,p,,ibid.,,,,,p,p,1
2375,lama1277-lewoi,98,ɔ,,ibid.,,,,,n./a.,ɔ,1
2391,lama1277-lewoi,98,m,,ibid.,,,,,m,m,1
2374,lama1277-lewoi,89,b,,ibid.,,,,,b,b,1
2404,lama1277-lewoi,86,w,,ibid.,,,,,w,w,1
2384,lama1277-lewoi,74,h,,ibid.,,,,,h,h,1
2381,lama1277-lewoi,67,ɛ,,é,,,,,é,ɛ,1
2372,lama1277-lewoi,47,ɑ,,ibid.,,,,,n./a.,ɑ,1
2376,lama1277-lewoi,37,d,,ibid.,,,,,d,d,1
2383,lama1277-lewoi,37,g,,ibid.,,,,,g,g,1
2398,lama1277-lewoi,28,s,,ibid.,,,,,s,s,1
2387,lama1277-lewoi,19,j,,ibid.,,,,,y,j,1
2382,lama1277-lewoi,3,ɜ,,e,,,,,e,ɜ,1
2370,lama1277-lewoi,2,+,,n./a.,,,,,n./a.,+,1
2412,lama1277-lewok,13,dʒ,,ibid.,,,,,j,dʒ,2
2409,lama1277-lewok,1,ã,,an,,,,,an,ã,2
2408,lama1277-lewok,158,a,,ibid.,,,,,a,a,1
2430,lama1277-lewok,87,u,,u,,,,,u,u,1
2420,lama1277-lewok,80,k,,ibid.,,,,,k,k,1
2414,lama1277-lewok,57,ə,,e,,,,,e,ə,1
2418,lama1277-lewok,55,i,,i,,,,,i,i,1
2423,lama1277-lewok,50,n,,ibid.,,,,,n,n,1
2413,lama1277-lewok,49,e,,é,,,,,é,e,1
2421,lama1277-lewok,46,l,,ibid.,,,,,l,l,1
2427,lama1277-lewok,46,r,,ibid.,,,,,r,r,1
2425,lama1277-lewok,41,o,,o,,,,,o,o,1
2429,lama1277-lewok,38,t,,ibid.,,,,,t,t,1
2422,lama1277-lewok,37,m,,ibid.,,,,,m,m,1
2415,lama1277-lewok,34,g,,ibid.,,,,,g,g,1
2426,lama1277-lewok,26,p,,ibid.,,,,,p,p,1
2410,lama1277-lewok,25,b,,ibid.,,,,,b,b,1
2428,lama1277-lewok,25,s,,ibid.,,,,,s,s,1
2431,lama1277-lewok,22,w,,ibid.,,,,,w,w,1
2411,lama1277-lewok,16,d,,ibid.,,,,,d,d,1
2424,lama1277-lewok,12,ŋ,,ibid.,,,,,ng,ŋ,1
2407,lama1277-lewok,6,_,, ,space,,,, ,_,1
2419,lama1277-lewok,6,j,,ibid.,,,,,y,j,1
2416,lama1277-lewok,1,ɤ,,a,,,,,a,ɤ,1
2417,lama1277-lewok,1,h,,ibid.,,,,,h,h,1
2435,lama1277-lewom,28,ã,,an,,,,,an,ã,2
2440,lama1277-lewom,12,ẽ,,én,,,,,én,ẽ,2
2454,lama1277-lewom,8,õ,,on,,,,,on,õ,2
2460,lama1277-lewom,8,ũ,,un,,,,,un,ũ,2
2446,lama1277-lewom,5,ĩ,,in,,,,,in,ĩ,2
2438,lama1277-lewom,3,dʒ,,ibid.,,,,,j,dʒ,2
2434,lama1277-lewom,116,a,,ibid.,,,,,a,a,1
2447,lama1277-lewom,64,k,,ibid.,,,,,k,k,1
2445,lama1277-lewom,59,i,,i,,,,,i,i,1
2439,lama1277-lewom,57,e,,é,,,,,é,e,1
2441,lama1277-lewom,52,ə,,e,,,,,e,ə,1
2459,lama1277-lewom,47,u,,u,,,,,u,u,1
2458,lama1277-lewom,44,t,,ibid.,,,,,t,t,1
2453,lama1277-lewom,42,o,,o,,,,,o,o,1
2456,lama1277-lewom,36,r,,ibid.,,,,,r,r,1
2448,lama1277-lewom,34,l,,ibid.,,,,,l,l,1
2449,lama1277-lewom,27,m,,ibid.,,,,,m,m,1
2436,lama1277-lewom,26,b,,ibid.,,,,,b,b,1
2450,lama1277-lewom,26,n,,ibid.,,,,,n,n,1
2455,lama1277-lewom,26,p,,ibid.,,,,,p,p,1
2461,lama1277-lewom,26,w,,ibid.,,,,,w,w,1
2462,lama1277-lewom,23,ʔ,,ibid.,,,,,’,ʔ,1
2444,lama1277-lewom,19,h,,ibid.,,,,,h,h,1
2443,lama1277-lewom,16,g,,ibid.,,,,,g,g,1
2437,lama1277-lewom,14,d,,ibid.,,,,,d,d,1
2457,lama1277-lewom,12,s,,ibid.,,,,,s,s,1
2452,lama1277-lewom,5,ŋ,,ibid.,,,,,ng,ŋ,1
2433,lama1277-lewom,2,_,, ,space,,,, ,_,1
2451,lama1277-lewom,2,ɲ,,ny,,,,,ny,ɲ,1
2442,lama1277-lewom,1,f,,ibid.,,,,,f,f,1
2469,lama1277-lewop,23,dʒ,,ibid.,,,,,j,dʒ,2
2466,lama1277-lewop,1,ã,,an,,,,,an,ã,2
2465,lama1277-lewop,153,a,,ibid.,,,,,a,a,1
2477,lama1277-lewop,82,k,,ibid.,,,,,k,k,1
2471,lama1277-lewop,74,ə,,e,,,,,e,ə,1
2487,lama1277-lewop,67,u,,u,,,,,u,u,1
2475,lama1277-lewop,59,i,,i,,,,,i,i,1
2480,lama1277-lewop,57,n,,ibid.,,,,,n,n,1
2482,lama1277-lewop,49,o,,o,,,,,o,o,1
2470,lama1277-lewop,48,e,,é,,,,,é,e,1
2484,lama1277-lewop,48,r,,ibid.,,,,,r,r,1
2478,lama1277-lewop,45,l,,ibid.,,,,,l,l,1
2486,lama1277-lewop,43,t,,ibid.,,,,,t,t,1
2479,lama1277-lewop,35,m,,ibid.,,,,,m,m,1
2483,lama1277-lewop,29,p,,ibid.,,,,,p,p,1
2472,lama1277-lewop,25,f,,ibid.,,,,,f,f,1
2474,lama1277-lewop,21,h,,ibid.,,,,,h,h,1
2467,lama1277-lewop,20,b,,ibid.,,,,,b,b,1
2473,lama1277-lewop,20,g,,ibid.,,,,,g,g,1
2481,lama1277-lewop,19,ŋ,,ibid.,,,,,ng,ŋ,1
2468,lama1277-lewop,16,d,,ibid.,,,,,d,d,1
2485,lama1277-lewop,5,s,,ibid.,,,,,s,s,1
2464,lama1277-lewop,3,_,, ,space,,,, ,_,1
2476,lama1277-lewop,1,j,,ibid.,,,,,y,j,1
2488,lama1277-lewop,1,w,,w,,,,,w,w,1
2494,lama1277-lewot,33,dʒ,,ibid.,,,,,j,dʒ,2
2491,lama1277-lewot,191,a,,ibid.,,,,,a,a,1
2501,lama1277-lewot,84,k,,ibid.,,,,,k,k,1
2511,lama1277-lewot,77,u,,u,,,,,u,u,1
2496,lama1277-lewot,68,ə,,e,,,,,e,ə,1
2500,lama1277-lewot,56,i,,i,,,,,i,i,1
2495,lama1277-lewot,55,e,,é,,,,,é,e,1
2504,lama1277-lewot,54,n,,ibid.,,,,,n,n,1
2502,lama1277-lewot,49,l,,ibid.,,,,,l,l,1
2508,lama1277-lewot,47,r,,ibid.,,,,,r,r,1
2506,lama1277-lewot,47,o,,o,,,,,o,o,1
2510,lama1277-lewot,42,t,,ibid.,,,,,t,t,1
2503,lama1277-lewot,37,m,,ibid.,,,,,m,m,1
2499,lama1277-lewot,33,h,,ibid.,,,,,h,h,1
2507,lama1277-lewot,31,p,,ibid.,,,,,p,p,1
2497,lama1277-lewot,26,f,,ibid.,,,,,f,f,1
2492,lama1277-lewot,22,b,,ibid.,,,,,b,b,1
2498,lama1277-lewot,20,g,,ibid.,,,,,g,g,1
2505,lama1277-lewot,17,ŋ,,ibid.,,,,,ng,ŋ,1
2493,lama1277-lewot,15,d,,ibid.,,,,,d,d,1
2490,lama1277-lewot,8,_,, ,space,,,, ,_,1
2509,lama1277-lewot,5,s,,ibid.,,,,,s,s,1
2517,lama1277-lewuk,21,dʒ,,ibid.,,,,,j,dʒ,2
2514,lama1277-lewuk,158,a,,ibid.,,,,,a,a,1
2523,lama1277-lewuk,76,k,,ibid.,,,,,k,k,1
2533,lama1277-lewuk,66,u,,u,,,,,u,u,1
2519,lama1277-lewuk,57,ə,,e,,,,,e,ə,1
2522,lama1277-lewuk,51,i,,i,,,,,i,i,1
2524,lama1277-lewuk,46,l,,ibid.,,,,,l,l,1
2526,lama1277-lewuk,46,n,,ibid.,,,,,n,n,1
2530,lama1277-lewuk,45,r,,ibid.,,,,,r,r,1
2528,lama1277-lewuk,45,o,,o,,,,,o,o,1
2518,lama1277-lewuk,44,e,,é,,,,,é,e,1
2532,lama1277-lewuk,43,t,,ibid.,,,,,t,t,1
2525,lama1277-lewuk,38,m,,ibid.,,,,,m,m,1
2531,lama1277-lewuk,34,s,,ibid.,,,,,s,s,1
2529,lama1277-lewuk,25,p,,ibid.,,,,,p,p,1
2534,lama1277-lewuk,24,w,,ibid.,,,,,w,w,1
2515,lama1277-lewuk,23,b,,ibid.,,,,,b,b,1
2521,lama1277-lewuk,22,g,,ibid.,,,,,g,g,1
2516,lama1277-lewuk,18,d,,ibid.,,,,,d,d,1
2527,lama1277-lewuk,13,ŋ,,ibid.,,,,,ng,ŋ,1
2513,lama1277-lewuk,6,_,, ,space,,,, ,_,1
2520,lama1277-lewuk,1,f,,ibid.,,,,,f,f,1
2539,lama1277-merde,40,ã,,an,,,,,an,ã,2
2562,lama1277-merde,6,ũ,,un,,,,,un,ũ,2
2556,lama1277-merde,2,õ,,on,,,,,on,õ,2
2542,lama1277-merde,1,dʒ,,ibid.,,,,,j,dʒ,2
2538,lama1277-merde,109,a,,ibid.,,,,,a,a,1
2549,lama1277-merde,71,k,,ibid.,,,,,k,k,1
2544,lama1277-merde,63,ə,,e,,,,,e,ə,1
2561,lama1277-merde,59,u,,u,,,,,u,u,1
2543,lama1277-merde,56,e,,é,,,,,é,e,1
2555,lama1277-merde,54,o,,o,,,,,o,o,1
2547,lama1277-merde,51,i,,i,,,,,i,i,1
2550,lama1277-merde,49,l,,ibid.,,,,,l,l,1
2560,lama1277-merde,49,t,,ibid.,,,,,t,t,1
2558,lama1277-merde,37,r,,ibid.,,,,,r,r,1
2552,lama1277-merde,31,n,,ibid.,,,,,n,n,1
2551,lama1277-merde,30,m,,ibid.,,,,,m,m,1
2557,lama1277-merde,27,p,,ibid.,,,,,p,p,1
2546,lama1277-merde,24,h,,ibid.,,,,,h,h,1
2563,lama1277-merde,22,w,,ibid.,,,,,w,w,1
2540,lama1277-merde,21,b,,ibid.,,,,,b,b,1
2564,lama1277-merde,21,ʔ,,ibid.,,,,,’,ʔ,1
2545,lama1277-merde,15,g,,ibid.,,,,,g,g,1
2541,lama1277-merde,11,d,,ibid.,,,,,d,d,1
2554,lama1277-merde,10,ŋ,,ibid.,,,,,ng,ŋ,1
2559,lama1277-merde,9,s,,ibid.,,,,,s,s,1
2536,lama1277-merde,5,_,, ,space,,,, ,_,1
2548,lama1277-merde,4,j,,ibid.,,,,,y,j,1
2537,lama1277-merde,2,+,,n./a.,,,,,n./a.,+,1
2553,lama1277-merde,2,ɲ,,ny,,,,,ny,ɲ,1
2571,lama1277-minga,23,dʒ,,ibid.,,,,,j,dʒ,2
2568,lama1277-minga,1,ã,,an,,,,,an,ã,2
2567,lama1277-minga,149,a,,ibid.,,,,,a,a,1
2589,lama1277-minga,83,u,,u,,,,,u,u,1
2579,lama1277-minga,77,k,,ibid.,,,,,k,k,1
2573,lama1277-minga,69,ə,,e,,,,,e,ə,1
2578,lama1277-minga,60,i,,i,,,,,i,i,1
2580,lama1277-minga,51,l,,ibid.,,,,,l,l,1
2586,lama1277-minga,47,r,,ibid.,,,,,r,r,1
2588,lama1277-minga,44,t,,ibid.,,,,,t,t,1
2572,lama1277-minga,42,e,,é,,,,,é,e,1
2584,lama1277-minga,42,o,,o,,,,,o,o,1
2581,lama1277-minga,33,m,,ibid.,,,,,m,m,1
2582,lama1277-minga,33,n,,ibid.,,,,,n,n,1
2585,lama1277-minga,32,p,,ibid.,,,,,p,p,1
2587,lama1277-minga,29,s,,ibid.,,,,,s,s,1
2569,lama1277-minga,25,b,,ibid.,,,,,b,b,1
2575,lama1277-minga,18,g,,ibid.,,,,,g,g,1
2576,lama1277-minga,15,ɤ,,en,,,,,en,ɤ,1
2570,lama1277-minga,14,d,,ibid.,,,,,d,d,1
2590,lama1277-minga,13,w,,ibid.,,,,,w,w,1
2574,lama1277-minga,11,f,,ibid.,,,,,f,f,1
2583,lama1277-minga,7,ŋ,,ibid.,,,,,ng,ŋ,1
2566,lama1277-minga,3,_,, ,space,,,, ,_,1
2577,lama1277-minga,1,h,,ibid.,,,,,h,h,1
2598,lama1277-mulan,3,dʒ,,ibid.,,,,,j,dʒ,2
2595,lama1277-mulan,2,ã,,an,,,,,an,ã,2
2594,lama1277-mulan,111,a,,ibid.,,,,,a,a,1
2600,lama1277-mulan,61,ə,,e,,,,,e,ə,1
2617,lama1277-mulan,61,u,,u,,,,,u,u,1
2599,lama1277-mulan,59,e,,é,,,,,é,e,1
2606,lama1277-mulan,57,k,,ibid.,,,,,k,k,1
2605,lama1277-mulan,53,i,,i,,,,,i,i,1
2612,lama1277-mulan,48,o,,o,,,,,o,o,1
2607,lama1277-mulan,47,l,,ibid.,,,,,l,l,1
2616,lama1277-mulan,37,t,,ibid.,,,,,t,t,1
2614,lama1277-mulan,36,r,,ibid.,,,,,r,r,1
2603,lama1277-mulan,35,ɤ,,ang,,,,,ang,ɤ,1
2609,lama1277-mulan,31,n,,ibid.,,,,,n,n,1
2613,lama1277-mulan,31,p,,ibid.,,,,,p,p,1
2596,lama1277-mulan,27,b,,ibid.,,,,,b,b,1
2608,lama1277-mulan,26,m,,ibid.,,,,,m,m,1
2618,lama1277-mulan,23,w,,ibid.,,,,,w,w,1
2604,lama1277-mulan,18,h,,ibid.,,,,,h,h,1
2597,lama1277-mulan,15,d,,ibid.,,,,,d,d,1
2602,lama1277-mulan,12,g,,ibid.,,,,,g,g,1
2615,lama1277-mulan,9,s,,ibid.,,,,,s,s,1
2611,lama1277-mulan,6,ŋ,,ibid.,,,,,ng,ŋ,1
2592,lama1277-mulan,3,_,, ,space,,,, ,_,1
2601,lama1277-mulan,2,f,,ibid.,,,,,f,f,1
2610,lama1277-mulan,2,ɲ,,ny,,,,,ny,ɲ,1
